,id,text,labels,mult_model,rus_ner_model,roberta_large,spacy,gpt,gpt4
387,2586,"Организованная поэтическая группировка «Подельники»: 2 года в деле. 2 года лирики и хамства, 2 года никаких компромиссов и равнодушия, 2 года неискоренимой веры друг в друга – 2года мы вместе, чему искренне рады. Разделите эту радость с нами! В последнее воскресение сентября в большом зале клуба «Fish Fabrique Nouvelle» специально для Вас, и тем самым себе в удовольствие, свои лучшие и новые стихи прочтут РОМА ГОНЗА, АНДРЕЙ НЕКРАСОВ, АНТОН ШАНИХИН,ДРОПЬ, ИЛЬЯ СЕМЁНОВ, ЮЛИЯ ВИЛЬЯНЕН и ВАНЯ ПИНЖЕНИН. Заполнит паузы в словах модным диджей сетом мультиинструментальный соратник «подельников», повелитель Коргов и хранитель шарманки Стива Джобса – ETO ETO. Визуальную атмосферу в зале сотворит неутомимый художник и уважаемый дизайнер музея современного искусства «Эрарта» – ДАНИИЛ «dakins» ВЯТКИН. Раскачивать зал и провоцировать дорогих гостей на аплодисменты будет гуру недетских праздников – ДМИТРИЙ ПОЛУНИН. [ффн]","[[409, 419, 'PERSON'], [421, 436, 'PERSON'], [438, 451, 'PERSON'], [452, 457, 'PERSON'], [459, 471, 'PERSON'], [473, 486, 'PERSON'], [489, 502, 'PERSON'], [634, 646, 'PERSON'], [897, 912, 'PERSON'], [776, 798, 'PERSON']]","[(53, 60, 'DATE'), (68, 75, 'DATE'), (93, 100, 'DATE'), (135, 142, 'DATE'), (176, 182, 'DATE'), (245, 276, 'DATE'), (291, 322, 'ORG'), (337, 340, 'PERSON'), (606, 613, 'PERSON'), (634, 647, 'PERSON'), (736, 774, 'ORG'), (776, 783, 'PERSON')]","[(298, 320, 'ORG'), (409, 419, 'ORG'), (421, 436, 'ORG'), (438, 451, 'ORG'), (459, 471, 'ORG'), (473, 487, 'ORG'), (489, 504, 'ORG'), (634, 647, 'PER'), (649, 658, 'ORG'), (776, 783, 'ORG'), (897, 914, 'ORG')]","[[0, 50, 'ORG'], [421, 436, 'PER'], [438, 452, 'PER'], [459, 471, 'PER'], [473, 502, 'PER'], [606, 609, 'LOC'], [634, 656, 'PER'], [736, 773, 'ORG'], [776, 798, 'PER'], [897, 912, 'PER']]","[[40, 50, 'ORG'], [53, 59, 'DATE'], [68, 74, 'DATE'], [93, 99, 'DATE'], [135, 141, 'DATE'], [298, 320, 'ORG'], [409, 413, 'ORG'], [438, 451, 'PER'], [452, 457, 'ORG'], [459, 463, 'ORG'], [464, 471, 'ORG'], [489, 493, 'ORG'], [606, 612, 'PER'], [634, 656, 'PER'], [792, 798, 'BOMB']]",,
388,2587,"Команда сообщества Полторы комнаты Бродского устраивает фестиваль ""Еще полторы комнаты"", в котором примут участие полюбившиеся посетителям предыдущих фестивалей артисты. Будет много стихов и песен на стихи Иосифа Александровича. Участвуют: Павел Фахртдинов, Владимир Маслаков, Александр Лобановский, Павел Михайлов, Григорий Войнер, Леся Соколовская и Артем Комиссаров, Коллектив «ОТ&DO» и Илья Демидов. [соб. инф.]","[[240, 256, 'PERSON'], [258, 275, 'PERSON'], [277, 298, 'PERSON'], [300, 314, 'PERSON'], [316, 331, 'PERSON'], [390, 402, 'PERSON'], [206, 227, 'PERSON'], [333, 349, 'PERSON'], [352, 368, 'PERSON']]","[(19, 35, 'ORG'), (35, 45, 'PERSON'), (67, 87, 'EVENT'), (206, 229, 'PERSON'), (240, 256, 'PERSON'), (258, 275, 'PERSON'), (277, 298, 'PERSON'), (300, 314, 'PERSON'), (316, 331, 'PERSON'), (333, 350, 'PERSON'), (352, 368, 'PERSON'), (380, 381, 'ORG'), (381, 388, 'ORG'), (390, 404, 'PERSON')]","[(19, 35, 'ORG'), (206, 229, 'PER'), (240, 256, 'PER'), (258, 275, 'PER'), (277, 298, 'PER'), (300, 314, 'PER'), (316, 331, 'PER'), (333, 350, 'PER'), (352, 368, 'PER'), (390, 404, 'PER')]","[[19, 44, 'ORG'], [206, 227, 'PER'], [240, 256, 'PER'], [258, 275, 'PER'], [277, 298, 'PER'], [300, 314, 'PER'], [316, 331, 'PER'], [333, 349, 'PER'], [352, 368, 'PER'], [390, 402, 'PER']]","[[35, 44, 'PER'], [206, 227, 'PER'], [240, 256, 'PER'], [258, 275, 'PER'], [277, 298, 'PER'], [300, 314, 'PER'], [316, 331, 'PER'], [333, 349, 'PER'], [352, 368, 'PER'], [390, 402, 'PER']]",,
389,2588,"Умка (Анна Герасимова) в гостях у ""Своих книг"": стишки и проч. [Свои книги]","[[0, 4, 'PERSON'], [6, 21, 'PERSON']]","[(0, 5, 'PERSON'), (6, 21, 'PERSON')]","[(6, 21, 'PER')]",[],"[[6, 21, 'PER']]",,
390,2589,"Поэтический марафон ""Вокруг двух дат"": 111 лет со дня рождения Анны Ахматовой, 201 год со дня рождения Александра Пушкина. Авторский вечер Валерия Черешни и Льва Дановского.","[[139, 154, 'PERSON'], [63, 77, 'PERSON'], [103, 121, 'PERSON'], [157, 172, 'PERSON']]","[(20, 37, 'WORK_OF_ART'), (39, 47, 'DATE'), (63, 77, 'PERSON'), (79, 94, 'DATE'), (103, 123, 'PERSON'), (139, 155, 'PERSON'), (157, 172, 'PERSON')]","[(63, 77, 'PER'), (103, 123, 'PER'), (139, 155, 'PER'), (157, 172, 'PER')]","[[63, 77, 'PER'], [103, 121, 'PER'], [139, 154, 'PER'], [157, 172, 'PER']]","[[63, 77, 'PER'], [103, 121, 'PER'], [139, 154, 'PER'], [157, 172, 'PER']]",,
391,2590,"4 июля, в рамках параллельной программы Manifesta 10 - европейской биеннале современного искусства, в пространстве Цифербург пройдет уникальный перформанс ""Translator"" от неумолимых экспериментаторов жанра художественного слова - поэтического братства ""Идешь, идешь и ХОП"". В проекте ""Translator"" на сцене появятся не только представители современной поэзии - полноправным участником действия станет интернет - фонд всех человеческих знаний, который уверенно занимает кресло пилота, становясь частью жизни каждого из нас. [соб. инф.]",[],"[(0, 6, 'DATE'), (40, 98, 'EVENT'), (115, 125, 'GPE'), (285, 295, 'WORK_OF_ART')]",[],"[[40, 98, 'ORG'], [115, 432, 'ORG']]","[[0, 6, 'DATE'], [115, 124, 'LOC'], [156, 166, 'ORG'], [268, 271, 'ORG'], [285, 295, 'ORG']]",,
392,2591,"Фонд поддержки современной поэзии и Санкт-Петербургский союз литераторов приглашают Вас на открытый благотворительный поэто-концерт в поддержку дружественного Радио Мария. Вы услышите замечательные стихи и песни лучших петербургских поэтов и авторов-исполнителей, сможете выступить сами и оказать материальную поддержку терпящей бедствие общественной некоммерческой радиостанции, в эфире которой так много места уделяется современным поэтам, авторам-исполнителям, художникам, писателям, музыкантам и актерам... [соб. инф.]",[],"[(0, 5, 'ORG'), (36, 61, 'ORG'), (84, 88, 'PERSON'), (159, 172, 'ORG'), (219, 233, 'GPE')]","[(0, 34, 'ORG'), (36, 41, 'ORG'), (41, 42, 'ORG'), (42, 73, 'ORG'), (159, 172, 'ORG')]","[[0, 33, 'ORG'], [36, 72, 'ORG'], [159, 170, 'ORG']]","[[36, 60, 'LOC'], [159, 170, 'PER']]",,
393,2592,"Творческий вечер Алексея ЗАХАРЕНКОВА и Александра ТРАУГОТА. Александр Траугот расскажет о создании иллюстраций к стихотворениям и песням Алексея Захаренкова. Оригиналы иллюстраций можно будет посмотреть на выставке, а песни услышать в исполнении автора. [вита нова, предварительная запись по телефону: 312-77-25]","[[39, 58, 'PERSON'], [137, 156, 'PERSON'], [17, 36, 'PERSON'], [60, 77, 'PERSON']]","[(17, 37, 'PERSON'), (39, 60, 'PERSON'), (60, 78, 'PERSON'), (137, 158, 'PERSON'), (302, 305, 'CARDINAL')]","[(17, 37, 'PER'), (39, 60, 'PER'), (60, 78, 'PER'), (137, 158, 'PER')]","[[17, 36, 'PER'], [39, 58, 'PER'], [60, 77, 'PER'], [137, 156, 'PER']]","[[17, 36, 'PER'], [39, 58, 'PER'], [60, 77, 'PER'], [137, 156, 'PER']]",,
394,2593,"Новый проект Гильдии драматургов Санкт-Петербурга «Драматурги Петербурга на петербургской сцене». Валентин Красногоров. «ДАВАЙ ЗАЙМЕМСЯ ЛЮБОВЬЮ». Театр Романа Виктюка в помещении Консерватории им. Н.А.Римского-Корсакова. В ролях М.Фатеев, з.а.России Е.Карпушина, з.а.России Л.Погорелова, з.а.России О.Исаев, М.Казначеева, К.Авдеев, В.Белостоцкий, О.Быкодерова, И.Никульча, Ю.Пономаренко, М.Руденко, В.Сехпосов, М.Соловьева, И.Тенсин. Реж. Р.Виктюк. [гильдия]","[[98, 118, 'PERSON'], [152, 166, 'PERSON'], [229, 237, 'PERSON'], [250, 261, 'PERSON'], [274, 286, 'PERSON'], [299, 306, 'PERSON'], [308, 320, 'PERSON'], [322, 330, 'PERSON'], [332, 345, 'PERSON'], [347, 359, 'PERSON'], [361, 371, 'PERSON'], [373, 386, 'PERSON'], [388, 397, 'PERSON'], [399, 409, 'PERSON'], [411, 422, 'PERSON'], [424, 432, 'PERSON'], [439, 447, 'PERSON']]","[(13, 50, 'ORG'), (51, 76, 'WORK_OF_ART'), (98, 120, 'PERSON'), (121, 143, 'WORK_OF_ART'), (152, 167, 'PERSON'), (179, 221, 'ORG'), (229, 237, 'PERSON'), (250, 261, 'PERSON'), (274, 286, 'PERSON'), (299, 306, 'PERSON'), (308, 320, 'PERSON'), (322, 330, 'PERSON'), (332, 345, 'PERSON'), (347, 359, 'PERSON'), (361, 371, 'PERSON'), (373, 386, 'PERSON'), (388, 397, 'PERSON'), (399, 409, 'PERSON'), (411, 422, 'PERSON'), (424, 434, 'PERSON'), (439, 449, 'PERSON')]","[(13, 33, 'ORG'), (98, 120, 'PER'), (146, 167, 'ORG'), (179, 221, 'ORG')]","[[13, 49, 'ORG'], [98, 118, 'PER'], [152, 166, 'PER'], [179, 219, 'ORG'], [229, 237, 'PER'], [250, 261, 'PER'], [274, 286, 'PER'], [299, 306, 'PER'], [308, 320, 'PER'], [322, 330, 'PER'], [332, 345, 'PER'], [347, 359, 'PER'], [361, 371, 'PER'], [373, 386, 'PER'], [388, 397, 'PER'], [399, 409, 'PER'], [411, 422, 'PER'], [424, 432, 'PER'], [439, 447, 'PER']]","[[33, 49, 'LOC'], [98, 118, 'PER'], [121, 126, 'ORG'], [152, 166, 'PER'], [179, 219, 'ORG'], [229, 237, 'PER'], [243, 249, 'LOC'], [267, 273, 'LOC'], [292, 298, 'LOC'], [308, 320, 'PER'], [322, 330, 'PER'], [332, 345, 'LOC'], [347, 359, 'LOC'], [361, 371, 'LOC'], [373, 386, 'PER'], [388, 397, 'PER'], [399, 409, 'PER'], [411, 422, 'PER']]",,
395,2594,Творческая встреча с писателем Д. Клугером (Израиль). Ведет А. Балабуха. [домпис],"[[31, 42, 'PERSON'], [60, 71, 'PERSON']]","[(31, 43, 'PERSON'), (44, 51, 'GPE'), (60, 73, 'PERSON')]",[],"[[31, 42, 'PER'], [44, 51, 'LOC'], [60, 71, 'PER']]","[[31, 52, 'PER'], [60, 71, 'PER']]",,
396,2595,"Выступление поэтов Ильи Жигунова, Марии Громаковой, Валентины Лелиной, Беллы Гусаровой, Вячеслава Кочнова.","[[19, 32, 'PERSON'], [34, 50, 'PERSON'], [52, 69, 'PERSON'], [71, 86, 'PERSON'], [88, 105, 'PERSON']]","[(19, 32, 'PERSON'), (34, 50, 'PERSON'), (52, 69, 'PERSON'), (71, 86, 'PERSON'), (88, 105, 'PERSON')]","[(19, 32, 'PER'), (34, 50, 'PER'), (52, 69, 'PER'), (71, 86, 'PER'), (88, 105, 'PER')]","[[19, 32, 'PER'], [34, 50, 'PER'], [52, 69, 'PER'], [71, 86, 'PER'], [88, 105, 'PER']]","[[19, 32, 'PER'], [34, 50, 'PER'], [52, 69, 'PER'], [71, 86, 'PER'], [88, 105, 'PER']]",,
397,2596,"В рамках ""Дней фехтовальной культуры"": «Перо и шпага». Ведущий Дмитрий Григорьев. Поэтический вечер с участием известных петербургских поэтов. Участвуют: Арсен Мирзаев, Валерий Земских, Алла Горбунова, Владимир Бауэр, Виктория Черножукова, Владимир Беляев, Дарья Суховей, Алексей Кияница, Евгений Мякишев, Александр Фролов, Галина Илюхина, Дмитрий Легеза, Рахман Кусимов и др. [дфк]","[[63, 80, 'PERSON'], [154, 167, 'PERSON'], [169, 184, 'PERSON'], [186, 200, 'PERSON'], [202, 216, 'PERSON'], [218, 238, 'PERSON'], [240, 255, 'PERSON'], [257, 270, 'PERSON'], [272, 287, 'PERSON'], [289, 304, 'PERSON'], [306, 322, 'PERSON'], [324, 338, 'PERSON'], [340, 354, 'PERSON'], [356, 370, 'PERSON']]","[(9, 37, 'EVENT'), (40, 53, 'EVENT'), (63, 82, 'PERSON'), (121, 135, 'GPE'), (154, 167, 'PERSON'), (169, 184, 'PERSON'), (186, 200, 'PERSON'), (202, 216, 'PERSON'), (218, 238, 'PERSON'), (240, 255, 'PERSON'), (257, 270, 'PERSON'), (272, 287, 'PERSON'), (289, 304, 'PERSON'), (306, 322, 'PERSON'), (324, 338, 'PERSON'), (340, 354, 'PERSON'), (356, 371, 'PERSON')]","[(63, 82, 'PER'), (154, 167, 'PER'), (169, 184, 'PER'), (186, 200, 'PER'), (202, 216, 'PER'), (218, 238, 'PER'), (240, 255, 'PER'), (257, 270, 'PER'), (272, 287, 'PER'), (289, 304, 'PER'), (306, 322, 'PER'), (324, 338, 'PER'), (340, 354, 'PER'), (356, 371, 'PER')]","[[63, 80, 'PER'], [154, 167, 'PER'], [169, 184, 'PER'], [186, 200, 'PER'], [202, 216, 'PER'], [218, 238, 'PER'], [240, 255, 'PER'], [257, 270, 'PER'], [272, 287, 'PER'], [289, 304, 'PER'], [306, 322, 'PER'], [324, 338, 'PER'], [340, 354, 'PER'], [356, 370, 'PER']]","[[63, 80, 'PER'], [154, 167, 'PER'], [169, 184, 'PER'], [186, 200, 'PER'], [202, 216, 'PER'], [218, 238, 'PER'], [240, 255, 'PER'], [257, 270, 'PER'], [272, 287, 'PER'], [289, 304, 'PER'], [306, 322, 'PER'], [324, 338, 'PER'], [340, 354, 'PER'], [356, 370, 'PER']]",,
